gene_id,mean_disease,mean_control,sd_disease,sd_control,log2FC,test_statistic,pvalue,padj,significant,gene_name,biotype
SNORD66,0.33820302137136904,0.6860251770683234,0.5899963485718422,0.8098572208255765,-0.3478221556969544,-1.7181657245182673,0.10287648100217951,0.46553986879587683,False,SNORD66,snoRNA
LINC02530,0.3350898916270352,0.6893590532950458,0.631195539440864,0.8232332575427088,-0.3542691616680106,-1.7161756348228976,0.10303572142271197,0.46553986879587683,False,LINC02530,lncRNA
SMG1P1,11.304744055007111,11.440451533217825,0.3951322154912693,0.30056768922014804,-0.13570747821071372,-1.697547088031254,0.10306456412734649,0.46553986879587683,False,SMG1P1,transcribed_unprocessed_pseudogene
CCDC144CP,10.681855838166104,10.424472539793273,0.5285185459935002,0.592872914582829,0.25738329837283125,1.7119823079478362,0.10308793246079165,0.46553986879587683,False,CCDC144CP,transcribed_processed_pseudogene
SNORA18,6.6486728554729435,6.432801367243811,0.4126389782887565,0.4997019101332981,0.2158714882291326,1.713987373086965,0.10310533001900828,0.46553986879587683,False,SNORA18,snoRNA
DAPK1-IT1,4.836851400842485,5.121326366005798,0.7142385626925959,0.6433561862452304,-0.28447496516331316,-1.7041559773385355,0.10316881595767571,0.46553986879587683,False,DAPK1-IT1,lncRNA
KCND3-IT1,4.493140291208852,5.006777329369093,0.8610795894524207,1.2001259176927808,-0.5136370381602413,-1.7136744307408518,0.10377417394263859,0.46767316953521076,False,KCND3-IT1,lncRNA
SMIM10L2B-AS1,0.18376034905476066,0.5502070682431857,0.4993676195185004,0.8631915016375049,-0.366446719188425,-1.7170012995569588,0.10385067261192106,0.46767316953521076,False,SMIM10L2B-AS1,lncRNA
LINC00242,3.116219740906085,3.4492950655664876,0.8341350910424737,0.75546731128796,-0.33307532466040257,-1.7003623981758418,0.10393033170910439,0.46767316953521076,False,LINC00242,lncRNA
LINC01775,0.765608636948575,0.43413103455548463,0.8278047002858189,0.7521200513416714,0.3314776023930903,1.7004106975695492,0.10394418229397923,0.46767316953521076,False,LINC01775,lncRNA
MEF2C-AS1,8.55332063508972,8.337717584325903,0.3777099404373103,0.5031762155970322,0.2156030507638178,1.7110702724633369,0.10408127917113072,0.4679494311534037,False,MEF2C-AS1,lncRNA
LINC02210,9.9035328913171,9.782990112321116,0.30168179281482876,0.2738688702582528,0.12054277899598453,1.698008351922966,0.10439729655889439,0.46902913323189327,False,LINC02210,transcribed_unitary_pseudogene
MIR155,0.066449822689886,0.35316979242000707,0.2816579248943127,0.6821478694957425,-0.28671996973012104,-1.7159568372052247,0.1047210316155128,0.47014191535737115,False,MIR155,miRNA
ST7-AS1,3.771564474341265,4.210736984629952,1.0719398714942643,1.0022796818823307,-0.43917251028868654,-1.6964619054706258,0.10490423693229872,0.47039340591547923,False,ST7-AS1,lncRNA
MIR6124,3.327272654183515,3.7114753903352047,1.0267780364288233,0.867470640796387,-0.38420273615168954,-1.6924102912371957,0.10492923111573048,0.47039340591547923,False,MIR6124,miRNA
SLC7A5P2,8.92439936499302,9.075362953977207,0.4537028164533458,0.33506144942193206,-0.15096358898418671,-1.685348389569041,0.10515798764387341,0.47092409985237355,False,SLC7A5P2,transcribed_processed_pseudogene
SNORA59B,3.920472271465294,3.6194473655136354,0.5421891558096777,0.7041184155496122,0.30102490595165854,1.7044620508151191,0.10522132453398496,0.47092409985237355,False,SNORA59B,snoRNA
LINC01139,1.5419469353033075,2.0265504572584025,1.2068802979339845,1.1049232944225498,-0.48460352195509504,-1.6937526152065663,0.10527614137754451,0.47092409985237355,False,LINC01139,lncRNA
MIR28,1.166862590487641,0.757577467268942,0.9656308714839925,0.9388007403778447,0.40928512321869903,1.6954555615624598,0.10536382564287805,0.47097553877387716,False,MIR28,miRNA
LINC01258,0.9005716853711698,1.4386316781202737,0.9536174504920998,1.2607348660809894,-0.5380599927491039,-1.7034651894407402,0.10548724321334142,0.4710874974271525,False,LINC01258,lncRNA
KCTD21-AS1,4.273531664142648,4.472847051193399,0.7785438203926879,0.4148038072784716,-0.19931538705075091,-1.6666706557877415,0.10554127854037629,0.4710874974271525,False,KCTD21-AS1,lncRNA
MIR4735,2.853580030683962,2.5046890289276753,0.7523316667764167,0.8074521984789836,0.34889100175628673,1.6972655778988337,0.10563169499691974,0.47115089355768963,False,MIR4735,miRNA
CA5BP1,7.779791215472044,7.630458017657784,0.45795906725842617,0.33110094944627366,0.14933319781426047,1.6806525154481284,0.10588327771465478,0.4716151347859836,False,CA5BP1,transcribed_unprocessed_pseudogene
LINC01846,0.39497707153559974,0.19319942128349646,0.7058930823752476,0.43470702017382395,0.20177765025210329,1.6726559099353686,0.1058883544294638,0.4716151347859836,False,LINC01846,lncRNA
MIR4775,3.8449952025297347,3.464663789828279,0.6895735148714053,0.8917019074221073,0.38033141270145565,1.7000120765790931,0.10605060668923481,0.4717014544266526,False,MIR4775,miRNA
MYT1L-AS1,1.7295366364027136,1.3321827531087889,1.1889454458114215,0.8854408240210188,0.39735388329392474,1.6811260557695908,0.10606033996328812,0.4717014544266526,False,MYT1L-AS1,lncRNA
LINC01854,1.5343918740991163,1.1668818194692068,1.0331936440110026,0.8281258009236201,0.3675100546299095,1.6826649734447146,0.10639694908367923,0.4728583315854098,False,LINC01854,lncRNA
LINC02516,1.9985000233023278,1.5615801152945936,0.8450712103719108,1.0223883533421523,0.43691990800773417,1.695423887969176,0.106623553747306,0.47299360237855675,False,LINC02516,lncRNA
PDXDC2P-NPIPB14P,9.08616014828655,9.338847993205922,0.40717954761186104,0.5970287102833823,-0.2526878449193717,-1.6993523276778757,0.10667430064953083,0.47299360237855675,False,PDXDC2P-NPIPB14P,lncRNA
CERNA1,5.548114458008712,5.855411170879798,0.7961567854643552,0.7011274847173764,-0.30729671287108573,-1.684280557490816,0.10682975535564819,0.47299360237855675,False,CERNA1,lncRNA
TRIM16L,7.459473076752122,7.241203967061949,0.5000662865797825,0.5045740829923543,0.21826910969017277,1.6889780476754148,0.10685738299894193,0.47299360237855675,False,TRIM16L,transcribed_unprocessed_pseudogene
MIR658,3.641984319024395,3.416646065007644,0.6436106894693154,0.507406645138897,0.225338254016751,1.679498213669676,0.10687953243726114,0.47299360237855675,False,MIR658,miRNA
MIR4761,6.446180175298942,6.243673764283987,0.6080871982495453,0.4523165222995578,0.20250641101495503,1.6768247451221583,0.10689721663502846,0.47299360237855675,False,MIR4761,miRNA
LINC00954,1.266629618707512,1.6907707044487825,0.9836592045393995,0.9797230184148867,-0.42414108574127063,-1.6880083678668174,0.10696296605066684,0.47299360237855675,False,LINC00954,lncRNA
LRRC37A6P,6.951148998517267,6.7767076574547636,0.5219724436759662,0.39039329993057864,0.17444134106250342,1.6751448192081504,0.10727907842530958,0.47358882682465014,False,LRRC37A6P,transcribed_processed_pseudogene
MIR1290,0.5107463606064383,0.8907831101319765,0.7419580119489761,0.8906567743899519,-0.38003674952553823,-1.6918203050034815,0.10728105105432126,0.47358882682465014,False,MIR1290,miRNA
LINC01445,3.608388118645611,2.873459712077996,1.481593949811868,1.7191123162542294,0.7349284065676147,1.6905732548099732,0.10735103276395605,0.47358882682465014,False,LINC01445,lncRNA
LINC00706,4.655750014977084,4.05846318251462,1.0941003520657122,1.4057099460142908,0.5972868324624638,1.692825241976544,0.10740400116599151,0.47358882682465014,False,LINC00706,lncRNA
HSP90B2P,7.331790612944876,7.461366766810053,0.5312737946861734,0.2669342843884369,-0.12957615386517674,-1.6539130240182465,0.10748441530228398,0.47360559900122556,False,HSP90B2P,processed_pseudogene
FAM27C,3.5640003369894195,4.103162878624001,1.0904546556342485,1.2624515174561373,-0.5391625416345818,-1.6885756253387476,0.10772748624254115,0.47420954848955427,False,FAM27C,lncRNA
MIR4499,1.7834333331329069,2.1753872149448092,0.9994326215002228,0.8988547319044302,-0.3919538818119024,-1.6802629378361347,0.1077748973839896,0.47420954848955427,False,MIR4499,miRNA
MIR548F3,3.263206513028563,2.738584453690958,0.8647886622750817,1.2437312891607177,0.524622059337605,1.6918903901149145,0.10804119255357408,0.47504313824053696,False,MIR548F3,miRNA
PXN-AS1,4.7509430445092775,4.980225695998636,0.6355633584192374,0.5213397207161335,-0.2292826514893589,-1.67338444861725,0.10842097399875392,0.4762490203349132,False,PXN-AS1,lncRNA
MIR4426,10.339599334027664,10.086321299470887,0.5604804316316553,0.5904261027165241,0.2532780345567769,1.6820834774653204,0.10846952776311189,0.4762490203349132,False,MIR4426,miRNA
MIR548AR,4.7290058558137416,4.338560671012268,0.751753913529885,0.9197520990442806,0.3904451848014734,1.6855407563882452,0.10859501511403517,0.476331959362773,False,MIR548AR,miRNA
LINC01995,0.8277533737143008,1.201798608421402,0.8352433940831073,0.8717776847009192,-0.37404523470710127,-1.6809210710535325,0.10864252065698964,0.476331959362773,False,LINC01995,lncRNA
ZNF571-AS1,7.0074500401148745,7.167627730451806,0.4117334216712583,0.36840537200661316,-0.16017769033693163,-1.674267204230129,0.10892293467457584,0.477222949793216,False,ZNF571-AS1,lncRNA
SNORD114-20,6.803001740459389,6.366365474593475,1.1681447492907562,1.0004361819333334,0.4366362658659142,1.6709180296695312,0.10925716083591089,0.4783482778240801,False,SNORD114-20,snoRNA
SRGAP3-AS4,1.0778415315007641,1.437266633491301,0.9751956435508565,0.8222902066979892,-0.3594251019905368,-1.6697977922745275,0.10935856996209746,0.47845341790919077,False,SRGAP3-AS4,lncRNA
MIR4435-2,1.3145777847460118,1.6565535399816482,0.9059797217031904,0.7851404406924289,-0.3419757552356364,-1.6702187745617816,0.10948850689279309,0.47868313268122126,False,MIR4435-2,miRNA
LINC01305,3.3915788941929663,3.01633889110835,0.7273462954799274,0.886773779966109,0.37524000308461636,1.6797136234331909,0.10972244652523197,0.4792182326995281,False,LINC01305,lncRNA
LINC00173,5.837496543972285,6.133240332713919,0.4822101146486948,0.7053947010622278,-0.29574378874163454,-1.6831592701153912,0.10980529830795842,0.4792182326995281,False,LINC00173,lncRNA
MIR100,2.0519790436123158,1.5070378649262324,1.0668345818504212,1.2875704974571742,0.5449411786860834,1.6787770559233128,0.10985819453345065,0.4792182326995281,False,MIR100,miRNA
LINC00868,0.27665348455464067,0.6203262512882121,0.5911110986277377,0.8180267801942024,-0.3436727667335714,-1.6815106068047936,0.10992097281914119,0.4792182326995281,False,LINC00868,lncRNA
MIR608,0.8969257676090284,1.2426143437215416,0.864441202477465,0.8005836475810321,-0.34568857611251314,-1.669866121129457,0.11005038875337611,0.479444329297654,False,MIR608,miRNA
SNORD115-27,3.6565610469615,4.074043929332955,1.0383536752609392,0.9688120459364313,-0.41748288237145514,-1.6679673120395286,0.11048334204021502,0.4809402443463168,False,SNORD115-27,snoRNA
LINC01613,0.06415406549937565,0.2831541419841891,0.2709778063910006,0.5283414762088434,-0.21900007648481346,-1.6832875922694632,0.110591574602211,0.4809402443463168,False,LINC01613,lncRNA
TTC39A-AS1,1.3808332780691421,1.73098127352071,1.0012133889849582,0.7985749622913718,-0.35014799545156783,-1.6612358752130596,0.11062714776131714,0.4809402443463168,False,TTC39A-AS1,lncRNA
BEND3P3,0.535848227940951,0.2577782858566343,1.043335320866682,0.598334749630868,0.2780699420843167,1.64523110207382,0.11070839657815865,0.4809552407914102,False,BEND3P3,processed_pseudogene
SNORA25,4.904900741600683,4.62531474127308,0.5508041224936113,0.6630340218972094,0.27958600032760295,1.6722809652893666,0.11113495414824963,0.4824693023486511,False,SNORA25,snoRNA
MIR4677,3.538442476706963,3.229088727698626,0.7440114848805008,0.7229023544388196,0.3093537490083369,1.6641047542342309,0.11153890104010342,0.4833159382531856,False,MIR4677,miRNA
MIR1-1HG,0.40522033244639455,0.7895683746858514,0.7299177554235919,0.9148490402868507,-0.38434804223945684,-1.6709738188405083,0.11158829713964634,0.4833159382531856,False,MIR1-1HG,lncRNA
SORD2P,3.4545003787895467,2.9088772795716356,1.5142692134405324,1.253960179611916,0.5456230992179112,1.6579086627893083,0.11161356336350889,0.4833159382531856,False,SORD2P,transcribed_unprocessed_pseudogene
TYMSOS,5.187852570224537,4.5006270317928365,1.2883342159931874,1.6372889848243002,0.6872255384317008,1.6710182109700327,0.1116426981277174,0.4833159382531856,False,TYMSOS,lncRNA
MIR6742,0.7623377545506237,1.1290454642839878,0.8006263306316319,0.865047796608729,-0.3667077097333641,-1.6661853971921095,0.11178005914400779,0.4835719563528735,False,MIR6742,miRNA
LINC00605,0.4346239726383232,0.19434860840938437,0.6963158601051227,0.5492584401526135,0.24027536422893883,1.6545159488633545,0.11190182759032381,0.4837602085058614,False,LINC00605,lncRNA
MIR4504,2.510101507150285,2.854517554251943,0.9521793052744346,0.793048587743062,-0.34441604710165796,-1.6561454154250275,0.11201981656151005,0.48393187000926285,False,MIR4504,miRNA
TRIM31-AS1,0.3727606616227433,0.733384871358214,0.7011025362105784,0.859378772089602,-0.36062420973547066,-1.6663983179868327,0.1124016402770545,0.4852422766709154,False,TRIM31-AS1,lncRNA
HIPK1-AS1,5.152751477433068,5.003753782278559,0.5027576734959965,0.331991284028199,0.14899769515450867,1.6427386918378306,0.11268669424848274,0.48613338719059335,False,HIPK1-AS1,lncRNA
LINC02251,4.053204460184816,3.389171595295248,1.4098865784017498,1.5749317106513816,0.6640328648895677,1.6620815346590168,0.11279664154446485,0.48626836682558,False,LINC02251,lncRNA
HAGLR,7.060954868667062,6.341132721729725,1.6163206538006674,1.7017129554822026,0.7198221469373367,1.6585589713415438,0.113171974523241,0.4875241379775137,False,HAGLR,lncRNA
MIR6832,1.1437725536331984,1.5125443347186391,0.9105680328293274,0.8642422962708831,-0.36877178108544073,-1.6549280848865933,0.11324565870846161,0.4875241379775137,False,MIR6832,miRNA
MIR1256,4.448641602100482,4.65339645835958,0.6303861342262508,0.4661644920464809,-0.20475485625909862,-1.643385274828866,0.11363098414960206,0.4878128498900278,False,MIR1256,miRNA
KLF3-AS1,7.449808227516587,7.571735288931512,0.3239871456380649,0.2838524499390601,-0.12192706141492504,-1.6495532699924706,0.11377010400565203,0.4878128498900278,False,KLF3-AS1,lncRNA
LINC02082,4.721329539934047,4.953559996016882,0.6081998913268025,0.5417646129431005,-0.232230456082835,-1.6497105511525019,0.11386260469929851,0.4878128498900278,False,LINC02082,lncRNA
MIR7160,1.4954674699960497,1.970544111544903,1.020623954476019,1.1298874596657658,-0.4750766415488532,-1.656206697311313,0.11394241478294558,0.4878128498900278,False,MIR7160,miRNA
FAR2P2,8.911327357950691,8.670985733123045,0.4322040441695705,0.5781333343775817,0.24034162482764643,1.660518652910124,0.11398086182176496,0.4878128498900278,False,FAR2P2,transcribed_unprocessed_pseudogene
LINC00997,8.391384997502113,8.25541203633566,0.2936245715177964,0.32340008392562597,0.13597296116645374,1.655402433600674,0.11407828900784739,0.4878128498900278,False,LINC00997,lncRNA
MIR4675,0.2224406849631066,0.07795973060019967,0.5015816054048029,0.32143620380932053,0.14448095436290692,1.6345858585941357,0.11409507078821163,0.4878128498900278,False,MIR4675,miRNA
FAM223A,0.9732465326671004,1.3441068450262044,0.8313154479120501,0.8795880410973199,-0.370860312359104,-1.6539723373646733,0.11413905282283669,0.4878128498900278,False,FAM223A,lncRNA
FAM223B,0.9732465326671004,1.3441068450262044,0.8313154479120501,0.8795880410973199,-0.370860312359104,-1.6539723373646733,0.11413905282283669,0.4878128498900278,False,FAM223B,lncRNA
LINC01833,3.217200572113547,4.25276484759977,1.98963056275532,2.4833387273199,-1.035564275486223,-1.6580941064693402,0.11416941086242165,0.4878128498900278,False,LINC01833,lncRNA
ATP11A-AS1,0.6518096469010893,0.35289161233462046,0.9080864171322318,0.683406940478984,0.29891803456646887,1.641508100230368,0.11418071720978167,0.4878128498900278,False,ATP11A-AS1,lncRNA
ZNF204P,10.739194913265395,10.567897127520228,0.6384714654043144,0.3746009055654857,0.17129778574516763,1.6283963299423343,0.114489777771586,0.4887954462596303,False,ZNF204P,transcribed_unprocessed_pseudogene
MIR365A,1.5338948957984089,1.881487750547065,1.0021962612712363,0.8029335763048234,-0.3475928547486562,-1.6412962601638794,0.11476821874583554,0.489646051267602,False,MIR365A,miRNA
FAM66D,7.932625354421893,8.199162983031883,1.248923406114893,0.5324605755480335,-0.2665376286099894,-1.6091964748448142,0.1151762923485121,0.4908028644890165,False,FAM66D,lncRNA
RASA4CP,6.504981171077935,6.710951152708494,0.6288900298541215,0.472234742617676,-0.20596998163055957,-1.636250540828179,0.11526323046584441,0.4908028644890165,False,RASA4CP,transcribed_unprocessed_pseudogene
MIR8072,5.067061750588328,4.759121904589348,0.6536328415861811,0.7362802612761051,0.3079398459989804,1.6498966967058235,0.11533421981723047,0.4908028644890165,False,MIR8072,miRNA
UCKL1-AS1,2.488334237178622,2.9453634363837615,0.8984273001468951,1.0985278857249425,-0.4570291992051394,-1.6518227230789415,0.11535693337148835,0.4908028644890165,False,UCKL1-AS1,lncRNA
MIR3682,6.259894572960056,5.934686910477202,0.5789141381839046,0.7863366248569451,0.32520766248285415,1.6534781775411822,0.11548194572143831,0.4909968283699668,False,MIR3682,miRNA
SNORA40,6.967627499450236,6.70778822586133,0.4452582583852394,0.6296670002058622,0.2598392735889057,1.6536638912349664,0.11560225732114461,0.4911705530991863,False,SNORA40,snoRNA
HTR5A-AS1,8.515077574883827,8.109682436561453,0.9380843787507309,0.9639717295102316,0.4053951383223744,1.645038311038629,0.11580628338558242,0.4916027654125946,False,HTR5A-AS1,lncRNA
WARS2-IT1,0.7359621109268051,1.1615209277029472,0.8677454426361193,1.0221157301835289,-0.42555881677614216,-1.6484237470987158,0.11587366185571345,0.4916027654125946,False,WARS2-IT1,lncRNA
LINC01770,3.3258542704132177,3.81792658350435,1.021302654662459,1.1806897853364,-0.4920723130911324,-1.6476244833586156,0.11594254803810466,0.4916027654125946,False,LINC01770,lncRNA
MIR548F2,4.477584980680282,3.9565084834585624,0.9859402182772585,1.2597162982708714,0.5210764972217197,1.6473753542463707,0.11647960614670758,0.49354141548933944,False,MIR548F2,miRNA
AHCTF1P1,4.096246056481067,3.8343508588150077,0.6688457108189805,0.6183214198243874,0.26189519766605907,1.6376545172471884,0.11664459071602219,0.4939019587715406,False,AHCTF1P1,processed_pseudogene
LINC00278,1.7998558934145124,1.0546503030967107,2.0294011007773767,1.7472116602928742,0.7452055903178016,1.6340629537925828,0.11687079228081287,0.49452103893222804,False,LINC00278,lncRNA
LINC00032,6.11404672814619,5.7973188564294516,0.7840373172571538,0.7511449093229208,0.3167278717167381,1.637131836721713,0.11700354152374433,0.4947441133377479,False,LINC00032,transcribed_unprocessed_pseudogene
STARD7-AS1,6.7513120902079855,6.871240125666553,0.45769115026251145,0.26332562678029503,-0.11992803545856745,-1.6136591603131973,0.11745477277993921,0.496312648889668,False,STARD7-AS1,lncRNA
AGAP11,5.875384503489119,6.172686939680595,0.4967690982026937,0.7259617186429941,-0.297302436191476,-1.64400757889821,0.11772086494940077,0.4968987041835336,False,AGAP11,transcribed_unprocessed_pseudogene
LINC00588,1.3164493791254797,1.7734453212399566,1.1037740502806028,1.0891432749788748,-0.4569959421144769,-1.6344168646899853,0.11777337033481829,0.4968987041835336,False,LINC00588,lncRNA
LHFPL3-AS1,0.3646590791165778,0.7786538575897379,0.6469719730790515,1.0139903625571625,-0.41399477847316013,-1.644602598487818,0.11783460050680367,0.4968987041835336,False,LHFPL3-AS1,lncRNA
KCNAB1-AS1,0.13412826262341185,0.46869731138003795,0.4029990811575029,0.826549026525171,-0.3345690487566261,-1.646160995478245,0.11819562533458372,0.49778483132228457,False,KCNAB1-AS1,lncRNA
ZFY-AS1,0.3874345114959716,0.17178145295628153,0.7379744966833703,0.4884312005173631,0.21565305853969005,1.6168811713469577,0.11820578006811934,0.49778483132228457,False,ZFY-AS1,lncRNA
LINC01309,0.07957086271780683,0.3347342873522727,0.31729819470009585,0.6303776565883734,-0.25516342463446584,-1.6446969157983928,0.11843511939946576,0.49816690903329786,False,LINC01309,lncRNA
TRPC2,0.6193537947736936,0.9688039159929103,0.8280483940499349,0.8361528898600018,-0.3494501212192167,-1.6318885354006092,0.11845767652522611,0.49816690903329786,False,TRPC2,transcribed_unprocessed_pseudogene
TCP10L2,0.5984267352418927,0.9287121088215209,0.8099455628643178,0.7880017103962056,-0.33028537357962817,-1.6301596502425684,0.11858209771766291,0.49823688985571474,False,TCP10L2,transcribed_unprocessed_pseudogene
MIR6770-2,1.4788883280768028,1.9344898357651186,0.9375818065014396,1.1030323835317752,-0.45560150768831575,-1.6351778471403409,0.11863550661074282,0.49823688985571474,False,MIR6770-2,miRNA
LINC02562,0.019934539697999926,0.1922306835925285,0.1403319269548236,0.429157654887413,-0.17229614389452858,-1.6450454868744817,0.11898511009874027,0.4993658863750254,False,LINC02562,lncRNA
SNORD116-1,5.335826292316133,5.6084744108295155,0.5669631053330535,0.6606348967601573,-0.27264811851338244,-1.6326021567476572,0.11913084264662661,0.4996383102045086,False,SNORD116-1,snoRNA
MIR4525,2.5843133646541636,3.0525599107388617,1.1538178149041487,1.1197930392970243,-0.46824654608469807,-1.625872564687,0.1194800621347932,0.5001289976200758,False,MIR4525,miRNA
LINC01315,5.063657708557556,4.791402185617263,0.5828785278696923,0.659037388754868,0.2722555229402932,1.6301870972884918,0.11948405946570712,0.5001289976200758,False,LINC01315,lncRNA
DRD5P2,2.829716879609802,2.440172429828227,0.9722220013825421,0.9306677172606537,0.389544449781575,1.6249609032379848,0.11958220087440824,0.5001289976200758,False,DRD5P2,processed_pseudogene
DCST1-AS1,3.3985008856935783,3.659973643890472,0.8912614766039243,0.5957162919616958,-0.26147275819689364,-1.610674961799896,0.11965515951625995,0.5001289976200758,False,DCST1-AS1,lncRNA
LYRM4-AS1,4.34807024457217,4.118770819527454,0.5358271565241395,0.5514390322565724,0.229299425044716,1.6267924512990917,0.11966181149090344,0.5001289976200758,False,LYRM4-AS1,lncRNA
MIR1179,4.081305077581998,3.6575587990032328,0.7855176476064134,1.035905998493333,0.42374627857876535,1.6324635719728593,0.11974349659290956,0.5001289976200758,False,MIR1179,miRNA
MIR21,3.4162316564407575,3.1209950350884803,0.6248455070514348,0.7160799734083159,0.29523662135227724,1.6287914655763378,0.11985347406101081,0.5001289976200758,False,MIR21,miRNA
CCNYL2,5.200852574082897,4.880055402284379,0.8566865935865248,0.7615844062461209,0.3207971717985183,1.6206891773618972,0.11997058637285704,0.5001289976200758,False,CCNYL2,transcribed_unprocessed_pseudogene
LINC00971,0.16866666698452826,0.05849205027684918,0.43742263003846926,0.2411689015503879,0.11017461670767908,1.600115472942824,0.1199759468570968,0.5001289976200758,False,LINC00971,lncRNA
LINC01822,0.19659121838247934,0.4676371221807804,0.4948999948793192,0.664865316207299,-0.27104590379830107,-1.628796804505497,0.1206008037172616,0.5023949923046572,False,LINC01822,lncRNA
LINC01847,1.0013990847050698,1.457988876140338,0.9441019648307176,1.1122609448645528,-0.4565897914352681,-1.6253058089818984,0.12074192074230956,0.5026441441272442,False,LINC01847,lncRNA
MIR3140,3.3114777822499413,3.057726289291498,0.722998849175712,0.5990371266250176,0.25375149295844324,1.6141386274603784,0.12084017786426748,0.5027146564985879,False,MIR3140,miRNA
MIR4433B,0.23684381078791775,0.5991904603682279,0.532076618213036,0.8978711842038144,-0.36234664958031015,-1.6306976746334458,0.12098142756879257,0.5028763843423107,False,MIR4433B,miRNA
MIR299,2.584226752897497,2.9075695016799714,0.9750915666355109,0.7574085612950746,-0.3233427487824745,-1.6106364706140244,0.12106191100266095,0.5028763843423107,False,MIR299,miRNA
LINC00626,0.18178305552331353,0.0626692019352117,0.4914931346266832,0.25839173905204055,0.11911385358810184,1.5926649397851962,0.12112308901418645,0.5028763843423107,False,LINC00626,lncRNA
MIR6882,1.8921785481740878,2.200634456132668,0.7732342042665624,0.7406038916891877,-0.30845590795858024,-1.6170204311377843,0.12129786329893368,0.5032640207476563,False,MIR6882,miRNA
LINC02274,0.23054778945392743,0.5731833623560476,0.5459743335898699,0.8490451539334479,-0.3426355729021202,-1.6249725179859704,0.12195646285847873,0.5056571786660735,False,LINC02274,lncRNA
ANKRD19P,7.99860202726526,8.309080076780079,0.6996397928828713,0.7551480691972376,-0.3104780495148187,-1.6158491920870743,0.12230568025540199,0.5067652247579726,False,ANKRD19P,transcribed_unprocessed_pseudogene
MIR624,2.6170038760970886,3.0338394719788395,0.9570295443294442,1.012907423335789,-0.4168355958817509,-1.614375851254624,0.12251087827499572,0.5072754517722864,False,MIR624,miRNA
LINC02259,1.030576329443792,0.6742863694461034,0.9119063121175844,0.8574139646578975,0.35628995999768853,1.6098888505008504,0.12272492358860079,0.50782160483583,False,LINC02259,lncRNA
RPL23AP32,6.743454427663968,6.926623393649762,0.460466000812732,0.4421290730774218,-0.1831689659857938,-1.6089144473294117,0.12308344802651554,0.5084718658193238,False,RPL23AP32,processed_pseudogene
LINC01053,0.6558927311853633,0.3832348216959731,0.8141742429737976,0.6439550480357134,0.27265790948939017,1.6020856452885188,0.12310175927577352,0.5084718658193238,False,LINC01053,lncRNA
LINC01089,7.928920891248338,8.094619965941344,0.3271805124798336,0.4078250256399563,-0.1656990746930065,-1.615376826239921,0.12316019307112601,0.5084718658193238,False,LINC01089,lncRNA
MIR597,4.078125400768884,3.9205304363897113,0.5775234557635125,0.35730335550012227,0.15759496437917253,1.591139867609049,0.12321107327682741,0.5084718658193238,False,MIR597,miRNA
MIR4653,0.6814393535781331,1.056385193541845,0.8254530372634098,0.9167623214011974,-0.3749458399637118,-1.6114590306543406,0.12342497536858552,0.5088201079729014,False,MIR4653,miRNA
SSTR5-AS1,0.5146805212678249,0.9262800514701127,0.7497413364801473,1.0191636599845826,-0.4115995302022878,-1.6147203942248745,0.12368113318024153,0.5088201079729014,False,SSTR5-AS1,lncRNA
MIR639,5.4331250240020745,5.250161361931799,0.6073358719807996,0.4249646278699362,0.18296366207027592,1.594484276096519,0.12368748090741627,0.5088201079729014,False,MIR639,miRNA
LINC00407,4.914163237973592,5.132924203320663,0.6005925774770554,0.5237491547395837,-0.21876096534707035,-1.6030107942587364,0.12368833566796147,0.5088201079729014,False,LINC00407,lncRNA
LINC02124,0.25918427783758036,0.5634897127933556,0.5254121446693598,0.7554782683270755,-0.3043054349557752,-1.6156038807619595,0.12370699163430457,0.5088201079729014,False,LINC02124,lncRNA
LINGO1-AS2,0.5506367372866485,0.32418993656107714,0.7845908287817261,0.5220790159707098,0.22644680072557138,1.590178582838259,0.12416699376551786,0.5103170325845225,False,LINGO1-AS2,lncRNA
PDZK1P1,1.6224139107970097,1.9594862896306098,0.9947362172765881,0.8007259788117476,-0.3370723788336001,-1.5971666144728105,0.12434544575307409,0.5103170325845225,False,PDZK1P1,transcribed_unprocessed_pseudogene
LINC02444,1.5210623512992647,1.1246935634014101,1.062124404335528,0.9537894105557597,0.39636878789785457,1.6010143207021492,0.1243521888588165,0.5103170325845225,False,LINC02444,lncRNA
SNORD105B,0.20218162679770685,0.0720289648745682,0.47275478984628316,0.296983030281749,0.13015266192313865,1.586575175650776,0.12440112716028397,0.5103170325845225,False,SNORD105B,snoRNA
MIR6810,0.6305092138233378,1.0126485669619678,0.7856819291145035,0.9419708818209164,-0.38213935313863,-1.6083575359108209,0.12450721548455905,0.5103452993584929,False,MIR6810,miRNA
BFSP2-AS1,1.5665285770818609,2.1455076757443057,1.2071748589834916,1.4261366699068796,-0.5789790986624448,-1.60772140912083,0.1245731246735629,0.5103452993584929,False,BFSP2-AS1,lncRNA
TCAM1P,3.0286445423668806,3.311887497584826,0.7663150629661544,0.6817104365111037,-0.2832429552179452,-1.5987652507291321,0.12478254026856117,0.5108646781061227,False,TCAM1P,transcribed_unitary_pseudogene
MIR6764,2.5399561649676436,2.1574552016232187,0.5714690325483514,0.9586968101425797,0.38250096334442496,1.6118069645251798,0.12503730067405666,0.5112930009017757,False,MIR6764,miRNA
